ExonGC,MotifGC,Spacing,Correlation
65.0,75.0,200,0.394941931754
35.0,50.0,10,0.665266112238
45.0,50.0,10,0.760643432391
55.0,50.0,10,0.742931412465
65.0,50.0,10,0.772660767554
35.0,50.0,50,0.718591668772
45.0,50.0,50,0.517751674034
55.0,50.0,50,0.477784149313
65.0,50.0,50,0.411807667609
35.0,50.0,100,0.525474256889
45.0,50.0,100,0.543424991927
55.0,50.0,100,0.513773994475
65.0,50.0,100,0.443972231058
35.0,50.0,200,0.601751693924
45.0,50.0,200,0.503952186565
55.0,50.0,200,0.489368588605
65.0,50.0,200,0.367058686106
35.0,50.0,10,0.625973920514
45.0,50.0,10,0.797953808562
55.0,50.0,10,0.735583509615
65.0,50.0,10,0.79360131089
35.0,50.0,50,0.316306313823
45.0,50.0,50,0.583080654603
55.0,50.0,50,0.547763728115
65.0,50.0,50,0.65528150152
35.0,50.0,100,0.588068517881
45.0,50.0,100,0.53026975133
55.0,50.0,100,0.488889932192
65.0,50.0,100,0.552953885043
35.0,50.0,200,0.152724103963
45.0,50.0,200,0.558071383108
55.0,50.0,200,0.449962898503
65.0,50.0,200,0.540702558489
35.0,75.0,10,0.694285796909
45.0,75.0,10,0.657000114276
55.0,75.0,10,0.702553923939
65.0,75.0,10,0.61254218422
35.0,75.0,50,0.668053909128
45.0,75.0,50,0.541378094628
55.0,75.0,50,0.527111531864
65.0,75.0,50,0.502235007909
35.0,75.0,100,0.370032047663
45.0,75.0,100,0.454114465374
55.0,75.0,100,0.535296401485
65.0,75.0,100,0.410274682461
35.0,75.0,200,0.5770889528
45.0,75.0,200,0.500361758876
55.0,75.0,200,0.490765773255
65.0,75.0,200,0.485445944217
35.0,75.0,10,0.895626335925
45.0,75.0,10,0.806203157635
55.0,75.0,10,0.773815582936
65.0,75.0,10,0.681282315439
35.0,75.0,50,0.661307409753
45.0,75.0,50,0.536656085567
55.0,75.0,50,0.596150775807
65.0,75.0,50,0.535492345495
35.0,75.0,100,0.916530021753
45.0,75.0,100,0.593783303469
55.0,75.0,100,0.560883495767
65.0,75.0,100,0.451498597401
45.0,75.0,200,0.56030167978
55.0,75.0,200,0.464704853495
65.0,75.0,200,0.507006437956
35.0,50.0,10,0.517299419243
45.0,50.0,10,0.488801456341
55.0,50.0,10,0.284089967501
65.0,50.0,10,0.108344343909
35.0,50.0,50,0.315514764176
45.0,50.0,50,0.188463215457
55.0,50.0,50,0.272677804736
65.0,50.0,50,0.190747940456
35.0,50.0,100,0.0536295501543
45.0,50.0,100,0.175640681094
55.0,50.0,100,0.161019167976
65.0,50.0,100,-0.093815370716
35.0,50.0,200,0.103048645157
45.0,50.0,200,0.196642455995
55.0,50.0,200,0.238138054672
65.0,50.0,200,0.270035170274
35.0,50.0,10,0.35157781277
45.0,50.0,10,0.377181484086
55.0,50.0,10,0.344655001079
65.0,50.0,10,0.378670124693
35.0,50.0,50,0.24130032143
45.0,50.0,50,0.265403081026
55.0,50.0,50,0.177762333738
65.0,50.0,50,0.221131145382
35.0,50.0,100,0.303426589544
45.0,50.0,100,0.265697234067
55.0,50.0,100,0.213636770436
65.0,50.0,100,0.173646387992
35.0,50.0,200,0.283572844761
45.0,50.0,200,0.188954876049
55.0,50.0,200,0.200312397828
65.0,50.0,200,0.155301568009
35.0,75.0,10,0.765954283001
45.0,75.0,10,0.694057662509
55.0,75.0,10,0.709067971347
65.0,75.0,10,0.690171915095
35.0,75.0,50,0.34574238418
45.0,75.0,50,0.514029186879
55.0,75.0,50,0.498043307277
65.0,75.0,50,0.414340858923
35.0,75.0,100,0.693016422701
45.0,75.0,100,0.485329791002
55.0,75.0,100,0.542666550597
65.0,75.0,100,0.466105986656
35.0,75.0,200,0.632321641389
45.0,75.0,200,0.474860989047
55.0,75.0,200,0.53808599551
65.0,75.0,200,0.40252551108
35.0,75.0,10,0.788922911907
45.0,75.0,10,0.728918003151
55.0,75.0,10,0.693364700919
65.0,75.0,10,0.679952094784
45.0,75.0,50,0.581136509932
55.0,75.0,50,0.575201474261
65.0,75.0,50,0.400209127953
35.0,75.0,100,0.477011494253
45.0,75.0,100,0.537014348465
55.0,75.0,100,0.456154467226
65.0,75.0,100,0.422285561831
35.0,75.0,200,0.739263803681
45.0,75.0,200,0.672381611853
55.0,75.0,200,0.475512426627
65.0,75.0,200,0.619393291384
35.0,75.0,10,0.524186592344
45.0,75.0,10,0.216104892695
55.0,75.0,10,0.211848481835
65.0,75.0,10,0.298719223273
35.0,75.0,50,0.459240970404
45.0,75.0,50,0.177811377286
55.0,75.0,50,0.108566597123
65.0,75.0,50,0.0705681459837
35.0,75.0,100,0.337732846443
45.0,75.0,100,0.155366891758
55.0,75.0,100,0.0937759076095
65.0,75.0,100,0.0799103824053
35.0,75.0,200,-0.0222495390231
45.0,75.0,200,0.0924267495806
55.0,75.0,200,0.126363350414
65.0,75.0,200,0.0983685726578
35.0,75.0,10,0.113931256738
45.0,75.0,10,0.303492148849
55.0,75.0,10,0.282762003278
65.0,75.0,10,0.268644642264
35.0,75.0,50,0.0184526067728
45.0,75.0,50,0.306948387419
55.0,75.0,50,0.152728833879
65.0,75.0,50,0.097740147778
35.0,75.0,100,0.26435748362
45.0,75.0,100,0.274621975713
55.0,75.0,100,0.146342328998
65.0,75.0,100,-0.131860378122
35.0,75.0,200,0.415036133152
45.0,75.0,200,0.112651262896
55.0,75.0,200,0.153734879655
65.0,75.0,200,0.288136799426
35.0,100.0,10,0.193548453897
45.0,100.0,10,0.145950703999
55.0,100.0,10,0.0924476040426
65.0,100.0,10,0.115043487831
35.0,100.0,50,0.275303583264
45.0,100.0,50,0.117319443231
55.0,100.0,50,0.0875303285736
65.0,100.0,50,-0.00260055667191
35.0,100.0,100,-0.0228594831782
45.0,100.0,100,0.107555502913
55.0,100.0,100,0.0317414448408
65.0,100.0,100,-0.0115183989597
35.0,100.0,200,-0.110820452405
45.0,100.0,200,0.0472778175996
55.0,100.0,200,0.0430614468682
65.0,100.0,200,0.0626667258912
35.0,100.0,10,0.330511790011
45.0,100.0,10,0.208323893457
55.0,100.0,10,0.237091396715
65.0,100.0,10,0.224376078557
35.0,100.0,50,0.0336908825555
45.0,100.0,50,0.0520007080831
55.0,100.0,50,0.169513248612
65.0,100.0,50,0.17195927304
35.0,100.0,100,-0.0547658246453
45.0,100.0,100,0.110295249525
55.0,100.0,100,0.121317192986
65.0,100.0,100,0.0966168903101
35.0,100.0,200,0.46181803677
45.0,100.0,200,0.0839933911404
55.0,100.0,200,0.12813836973
65.0,100.0,200,0.0186396898909
35.0,75.0,10,0.732722596991
45.0,75.0,10,0.729098741442
55.0,75.0,10,0.714413361878
65.0,75.0,10,0.628960195407
35.0,75.0,50,0.621902093829
45.0,75.0,50,0.516294229518
55.0,75.0,50,0.509833426874
65.0,75.0,50,0.445889134883
35.0,75.0,100,0.641588325454
45.0,75.0,100,0.593733558434
55.0,75.0,100,0.536030562812
65.0,75.0,100,0.417392716235
35.0,75.0,200,0.161069982094
45.0,75.0,200,0.486579113503
55.0,75.0,200,0.503716218004
65.0,75.0,200,0.451483002496
35.0,75.0,10,0.548282674441
45.0,75.0,10,0.785970384222
55.0,75.0,10,0.663169118121
65.0,75.0,10,0.710967160989
35.0,75.0,50,0.41418659469
45.0,75.0,50,0.594610108122
55.0,75.0,50,0.507159868944
65.0,75.0,50,0.276802902585
35.0,75.0,100,0.67876577554
45.0,75.0,100,0.523273439882
55.0,75.0,100,0.489848380957
65.0,75.0,100,0.419902912666
35.0,75.0,200,0.604399592739
45.0,75.0,200,0.551523656752
55.0,75.0,200,0.421961966872
65.0,75.0,200,0.505050567618
35.0,100.0,10,0.79263629229
45.0,100.0,10,0.687651633724
55.0,100.0,10,0.64788042772
65.0,100.0,10,0.570805256587
35.0,100.0,50,0.288805573167
45.0,100.0,50,0.498717346197
55.0,100.0,50,0.490458702866
65.0,100.0,50,0.453813160315
35.0,100.0,100,0.67841813557
45.0,100.0,100,0.429992527152
55.0,100.0,100,0.436334484675
65.0,100.0,100,0.418456238622
35.0,100.0,200,0.2750123268
45.0,100.0,200,0.436841822819
55.0,100.0,200,0.464855873624
65.0,100.0,200,0.33707784582
35.0,100.0,10,0.939938363038
45.0,100.0,10,0.771971061606
55.0,100.0,10,0.629930254368
65.0,100.0,10,0.546821242698
35.0,100.0,50,0.326923076923
45.0,100.0,50,0.531372509324
55.0,100.0,50,0.432822664485
65.0,100.0,50,0.422588299017
35.0,100.0,100,0.223237597911
45.0,100.0,100,0.421049581681
55.0,100.0,100,0.538840348602
65.0,100.0,100,0.40178432029
35.0,100.0,200,0.723144258832
45.0,100.0,200,0.456528990461
55.0,100.0,200,0.437075328778
65.0,100.0,200,0.422707934646
35.0,50.0,10,0.788551571151
45.0,50.0,10,0.766852557065
55.0,50.0,10,0.762364489936
65.0,50.0,10,0.721227206332
35.0,50.0,50,0.593723203913
45.0,50.0,50,0.485076268176
55.0,50.0,50,0.54150489881
65.0,50.0,50,0.387814909277
35.0,50.0,100,0.516759280297
45.0,50.0,100,0.507408953744
55.0,50.0,100,0.502023872649
65.0,50.0,100,0.438738905343
35.0,50.0,200,0.505358281306
45.0,50.0,200,0.490941353338
55.0,50.0,200,0.514711449047
65.0,50.0,200,0.350500732536
35.0,50.0,10,0.842407175636
45.0,50.0,10,0.841948732461
55.0,50.0,10,0.808320719267
65.0,50.0,10,0.776955754365
35.0,50.0,50,0.728048119672
45.0,50.0,50,0.522103421196
55.0,50.0,50,0.589778626983
65.0,50.0,50,0.506250647598
35.0,50.0,100,0.372598524368
45.0,50.0,100,0.587441147613
55.0,50.0,100,0.530605191487
65.0,50.0,100,0.615153155988
35.0,50.0,200,0.387968286317
45.0,50.0,200,0.555753309843
55.0,50.0,200,0.509813877639
65.0,50.0,200,0.586260716238
35.0,75.0,10,0.670963809913
45.0,75.0,10,0.671311323023
55.0,75.0,10,0.685777436941
65.0,75.0,10,0.691897402881
35.0,75.0,50,0.35481470176
45.0,75.0,50,0.581129952355
55.0,75.0,50,0.48381295018
65.0,75.0,50,0.525034190381
35.0,75.0,100,0.342596004563
45.0,75.0,100,0.502702287566
55.0,75.0,100,0.494847630584
65.0,75.0,100,0.43142373109
35.0,75.0,200,0.467456488958
45.0,75.0,200,0.488231282369
55.0,75.0,200,0.456954289339
65.0,75.0,200,0.44580578079
35.0,75.0,10,0.837372623544
45.0,75.0,10,0.83032376032
55.0,75.0,10,0.816362324117
65.0,75.0,10,0.820548472885
35.0,75.0,50,0.585528855433
45.0,75.0,50,0.59951678642
55.0,75.0,50,0.551494387361
65.0,75.0,50,0.567680766342
35.0,75.0,100,0.677330612099
45.0,75.0,100,0.573128388328
55.0,75.0,100,0.561614257845
65.0,75.0,100,0.590978348596
35.0,75.0,200,0.528515293087
45.0,75.0,200,0.535941979833
55.0,75.0,200,0.540055130947
65.0,75.0,200,0.278714097374
35.0,50.0,10,0.822181342235
45.0,50.0,10,0.837941166076
55.0,50.0,10,0.847691803571
65.0,50.0,10,0.748720499495
35.0,50.0,50,0.47605393457
45.0,50.0,50,0.614635589353
55.0,50.0,50,0.509083900984
65.0,50.0,50,0.0318559556787
35.0,50.0,100,0.757736226406
45.0,50.0,100,0.582148293645
55.0,50.0,100,0.606749445074
65.0,50.0,100,0.485021826454
35.0,50.0,200,0.573465515793
45.0,50.0,200,0.530945590632
55.0,50.0,200,0.511401492002
65.0,50.0,200,0.823321365765
35.0,50.0,10,0.758992532738
45.0,50.0,10,0.798847768002
55.0,50.0,10,0.753051737665
65.0,50.0,10,0.697112889747
35.0,50.0,50,0.583740175667
45.0,50.0,50,0.545273749034
55.0,50.0,50,0.514613291307
65.0,50.0,50,0.364654581974
35.0,50.0,100,0.630318649653
45.0,50.0,100,0.551794214941
55.0,50.0,100,0.603608213899
65.0,50.0,100,0.528002485326
35.0,50.0,200,0.588715735016
45.0,50.0,200,0.530503620396
55.0,50.0,200,0.526270873543
65.0,50.0,200,0.460796504095
35.0,75.0,10,0.620111094426
45.0,75.0,10,0.625431508075
55.0,75.0,10,0.676025202354
65.0,75.0,10,0.626832653474
35.0,75.0,50,0.504776506885
45.0,75.0,50,0.477178151227
55.0,75.0,50,0.496755330084
65.0,75.0,50,0.415941989127
35.0,75.0,100,0.580680471963
45.0,75.0,100,0.506434206029
55.0,75.0,100,0.480765185857
65.0,75.0,100,0.430505595672
35.0,75.0,200,0.617813079167
45.0,75.0,200,0.50259346714
55.0,75.0,200,0.475686562248
65.0,75.0,200,0.422706090728
35.0,75.0,10,0.87331310518
45.0,75.0,10,0.814972860635
55.0,75.0,10,0.76544156991
65.0,75.0,10,0.798449356466
35.0,75.0,50,0.745913910215
45.0,75.0,50,0.543190216513
55.0,75.0,50,0.498873603727
65.0,75.0,50,0.489319832386
35.0,75.0,100,0.620210006408
45.0,75.0,100,0.578038577593
55.0,75.0,100,0.531987936593
65.0,75.0,100,0.603627905853
35.0,75.0,200,0.181747999658
45.0,75.0,200,0.503351013635
55.0,75.0,200,0.522577686023
65.0,75.0,200,0.519579221209
35.0,75.0,10,0.829679741285
45.0,75.0,10,0.755210064736
55.0,75.0,10,0.814614743224
65.0,75.0,10,0.738156000531
35.0,75.0,50,0.502275779814
45.0,75.0,50,0.556523593044
55.0,75.0,50,0.580541286904
65.0,75.0,50,0.372840711703
35.0,75.0,100,0.775835057942
45.0,75.0,100,0.584567823561
55.0,75.0,100,0.53828506095
65.0,75.0,100,0.502172515915
35.0,75.0,200,0.81858674482
45.0,75.0,200,0.557582007922
55.0,75.0,200,0.56153631735
65.0,75.0,200,0.42549477703
35.0,75.0,10,0.802056102598
45.0,75.0,10,0.827879394577
55.0,75.0,10,0.744284867059
65.0,75.0,10,0.773029831209
35.0,75.0,50,0.602751777982
45.0,75.0,50,0.5114731183
55.0,75.0,50,0.5785126012
65.0,75.0,50,0.386663653459
35.0,75.0,100,0.721278629993
45.0,75.0,100,0.557000659723
55.0,75.0,100,0.58964318645
65.0,75.0,100,0.533807523274
35.0,75.0,200,0.522096056468
45.0,75.0,200,0.58665857001
55.0,75.0,200,0.555509917025
65.0,75.0,200,0.431720886322
35.0,100.0,10,0.838323941495
45.0,100.0,10,0.700181601391
55.0,100.0,10,0.630265146176
65.0,100.0,10,0.57735141196
35.0,100.0,50,0.779975278121
45.0,100.0,50,0.558503881386
55.0,100.0,50,0.490935756125
65.0,100.0,50,0.464812019206
35.0,100.0,100,0.67091724274
45.0,100.0,100,0.513921244737
55.0,100.0,100,0.427636393389
65.0,100.0,100,0.395386719108
35.0,100.0,200,0.564474441306
45.0,100.0,200,0.407852917777
55.0,100.0,200,0.454159769667
65.0,100.0,200,0.329888389836
35.0,100.0,10,0.882860331275
45.0,100.0,10,0.780826184086
55.0,100.0,10,0.714662240994
65.0,100.0,10,0.618549407521
35.0,100.0,50,0.439293641048
45.0,100.0,50,0.620870610578
55.0,100.0,50,0.542038883064
65.0,100.0,50,0.576720406666
35.0,100.0,100,0.731936127112
45.0,100.0,100,0.414748394626
55.0,100.0,100,0.517627219177
65.0,100.0,100,0.488602736233
35.0,100.0,200,0.849846314764
45.0,100.0,200,0.43754202741
55.0,100.0,200,0.497815011116
65.0,100.0,200,0.400964767104
35.0,75.0,10,0.765383940401
45.0,75.0,10,0.775610161472
55.0,75.0,10,0.752706021507
65.0,75.0,10,0.81326419536
35.0,75.0,50,0.567816968998
45.0,75.0,50,0.5298264348
55.0,75.0,50,0.535996923505
65.0,75.0,50,0.619319043676
35.0,75.0,100,0.585760886162
45.0,75.0,100,0.566103578175
55.0,75.0,100,0.539336962536
65.0,75.0,100,0.444719364012
35.0,75.0,200,0.581517022568
45.0,75.0,200,0.54925997682
55.0,75.0,200,0.517703138498
65.0,75.0,200,0.53482556942
35.0,75.0,10,0.886146036309
45.0,75.0,10,0.758733983542
55.0,75.0,10,0.77655714518
65.0,75.0,10,0.756769988482
35.0,75.0,50,0.115565201451
45.0,75.0,50,0.555569503921
55.0,75.0,50,0.559253704836
65.0,75.0,50,0.445564728677
35.0,75.0,100,0.305730061503
45.0,75.0,100,0.502186990031
55.0,75.0,100,0.53886547225
65.0,75.0,100,0.446970845503
35.0,75.0,200,0.560163726494
45.0,75.0,200,0.509465152518
55.0,75.0,200,0.526458312103
65.0,75.0,200,0.475367947122
35.0,100.0,10,0.480717537417
45.0,100.0,10,0.321713787279
55.0,100.0,10,0.310669598477
65.0,100.0,10,0.331673714357
35.0,100.0,50,0.402908106479
45.0,100.0,50,0.169611848547
55.0,100.0,50,0.186829972697
65.0,100.0,50,0.242359960186
35.0,100.0,100,0.045576325593
45.0,100.0,100,0.127106114181
55.0,100.0,100,0.200343397882
65.0,100.0,100,0.218982318129
35.0,100.0,200,0.260195300964
45.0,100.0,200,0.143528088322
55.0,100.0,200,0.179264919213
65.0,100.0,200,0.229393745549
35.0,100.0,10,0.222792855011
45.0,100.0,10,0.290093904388
55.0,100.0,10,0.206878962886
65.0,100.0,10,0.241189439362
35.0,100.0,50,0.473714683115
45.0,100.0,50,0.160982399942
55.0,100.0,50,0.121506246643
65.0,100.0,50,0.124037910721
35.0,100.0,100,0.0154757699232
45.0,100.0,100,0.097041739041
55.0,100.0,100,0.110984708804
65.0,100.0,100,0.198743903295
35.0,100.0,200,0.0321448765196
45.0,100.0,200,0.109715538227
55.0,100.0,200,0.0869032819078
65.0,100.0,200,0.0248563295478
35.0,25.0,10,0.76472772548
45.0,25.0,10,0.779300002513
55.0,25.0,10,0.752684185459
65.0,25.0,10,0.616562092269
35.0,25.0,50,0.519316628721
45.0,25.0,50,0.526197780899
55.0,25.0,50,0.454536308188
65.0,25.0,50,0.358053860124
35.0,25.0,100,0.512243217163
45.0,25.0,100,0.506370297452
55.0,25.0,100,0.465082523866
65.0,25.0,100,0.634029856486
35.0,25.0,200,0.536014502291
45.0,25.0,200,0.49091312026
55.0,25.0,200,0.428839272123
65.0,25.0,200,0.583283542595
35.0,25.0,10,0.751887982116
45.0,25.0,10,0.796179843659
55.0,25.0,10,0.784607681846
65.0,25.0,10,0.723953719264
35.0,25.0,50,0.424564747112
45.0,25.0,50,0.474069767742
55.0,25.0,50,0.539133876939
65.0,25.0,50,0.507038125283
35.0,25.0,100,0.521063454296
45.0,25.0,100,0.466788561565
55.0,25.0,100,0.454223721614
65.0,25.0,100,0.576213698533
35.0,25.0,200,0.528012042721
45.0,25.0,200,0.473698002952
55.0,25.0,200,0.500991949246
65.0,25.0,200,0.596109878057
35.0,50.0,10,0.81883286004
45.0,50.0,10,0.847336671531
55.0,50.0,10,0.809937602081
65.0,50.0,10,0.749769519423
35.0,50.0,50,0.637876435822
45.0,50.0,50,0.569084473719
55.0,50.0,50,0.664603647155
65.0,50.0,50,0.632616074715
35.0,50.0,100,0.580903095756
45.0,50.0,100,0.550329703368
55.0,50.0,100,0.626352690408
65.0,50.0,100,0.533852902239
35.0,50.0,200,0.594783441429
45.0,50.0,200,0.573422761499
55.0,50.0,200,0.620862350978
65.0,50.0,200,0.630417398921
35.0,50.0,10,0.660892737662
45.0,50.0,10,0.691221794608
55.0,50.0,10,0.676101133046
65.0,50.0,10,0.750127191433
35.0,50.0,50,0.620481314137
45.0,50.0,50,0.519943211282
55.0,50.0,50,0.489868398352
65.0,50.0,50,0.519661998495
35.0,50.0,100,0.552126057752
45.0,50.0,100,0.477706650985
55.0,50.0,100,0.460602885038
65.0,50.0,100,0.582033499935
35.0,50.0,200,0.579334394666
45.0,50.0,200,0.479658645925
55.0,50.0,200,0.49093700015
65.0,50.0,200,0.305250990373
35.0,25.0,10,0.795650607623
45.0,25.0,10,0.826079061489
55.0,25.0,10,0.725978015664
65.0,25.0,10,0.98623853211
35.0,25.0,50,0.635785960326
45.0,25.0,50,0.604359648878
55.0,25.0,50,0.463754631308
35.0,25.0,100,0.391369425697
45.0,25.0,100,0.531390246499
55.0,25.0,100,0.38097721886
35.0,25.0,200,0.458205713941
45.0,25.0,200,0.547343574937
55.0,25.0,200,0.488961048028
65.0,25.0,200,0.829268292683
35.0,25.0,10,0.741110996653
45.0,25.0,10,0.817518154531
55.0,25.0,10,0.777880371789
65.0,25.0,10,0.722047706529
35.0,25.0,50,0.625476148045
45.0,25.0,50,0.552673601006
55.0,25.0,50,0.571237123981
65.0,25.0,50,0.32077099439
35.0,25.0,100,0.59182609476
45.0,25.0,100,0.569041184272
55.0,25.0,100,0.553532621899
65.0,25.0,100,0.587380016697
35.0,25.0,200,0.502019150751
45.0,25.0,200,0.546416738272
55.0,25.0,200,0.555686414498
65.0,25.0,200,0.679977420944
35.0,50.0,10,0.900167774712
45.0,50.0,10,0.840908147588
55.0,50.0,10,0.792667231726
65.0,50.0,10,0.813645580405
35.0,50.0,50,0.627963362791
45.0,50.0,50,0.591857923384
55.0,50.0,50,0.626401048644
65.0,50.0,50,0.458402886157
35.0,50.0,100,0.326958397336
45.0,50.0,100,0.593408285401
55.0,50.0,100,0.601733563967
65.0,50.0,100,0.54413145493
35.0,50.0,200,0.463628708405
45.0,50.0,200,0.574681086628
55.0,50.0,200,0.532769913104
65.0,50.0,200,0.407917238752
35.0,50.0,10,0.824018786506
45.0,50.0,10,0.745182817888
55.0,50.0,10,0.761593833566
65.0,50.0,10,0.705316493206
35.0,50.0,50,0.433304083741
45.0,50.0,50,0.52263507473
55.0,50.0,50,0.561147573724
65.0,50.0,50,0.513546365159
35.0,50.0,100,0.556273315227
45.0,50.0,100,0.562261850636
55.0,50.0,100,0.555332584221
65.0,50.0,100,0.54938526893
35.0,50.0,200,0.507689389078
45.0,50.0,200,0.52823404757
55.0,50.0,200,0.55887877002
65.0,50.0,200,0.590722098335
35.0,50.0,10,0.711211822324
45.0,50.0,10,0.806445003626
55.0,50.0,10,0.76437846996
65.0,50.0,10,0.506241223933
35.0,50.0,50,0.410014820227
45.0,50.0,50,0.613949084496
55.0,50.0,50,0.523260314075
65.0,50.0,50,0.472566054999
35.0,50.0,100,0.651271768661
45.0,50.0,100,0.56690763734
55.0,50.0,100,0.54766128153
65.0,50.0,100,0.444337971009
35.0,50.0,200,0.523099046119
45.0,50.0,200,0.523338607181
55.0,50.0,200,0.544932351413
65.0,50.0,200,0.557539290481
35.0,50.0,10,0.85574320137
45.0,50.0,10,0.828095347477
55.0,50.0,10,0.825367530868
65.0,50.0,10,0.839912739442
35.0,50.0,50,0.518845425425
45.0,50.0,50,0.609961011279
55.0,50.0,50,0.570514558049
65.0,50.0,50,0.484088812741
35.0,50.0,100,0.749203486793
45.0,50.0,100,0.626566756272
55.0,50.0,100,0.551450296952
65.0,50.0,100,0.55919203607
35.0,50.0,200,0.500153975189
45.0,50.0,200,0.62190974392
55.0,50.0,200,0.528266223213
65.0,50.0,200,0.598111893175
35.0,75.0,10,0.869676460492
45.0,75.0,10,0.72608555505
55.0,75.0,10,0.779962157749
65.0,75.0,10,0.757391875658
35.0,75.0,50,0.906690140845
45.0,75.0,50,0.381312295165
55.0,75.0,50,0.542330069891
65.0,75.0,50,0.575990896883
35.0,75.0,100,0.0917918464549
45.0,75.0,100,0.551632950186
55.0,75.0,100,0.59794325195
65.0,75.0,100,0.483043032057
35.0,75.0,200,0.533693682929
45.0,75.0,200,0.614936330972
55.0,75.0,200,0.550660719165
65.0,75.0,200,0.519925485561
35.0,75.0,10,0.651243337736
45.0,75.0,10,0.694243563948
55.0,75.0,10,0.674120061611
65.0,75.0,10,0.660168409758
35.0,75.0,50,0.473031812417
45.0,75.0,50,0.487457985367
55.0,75.0,50,0.479243670477
65.0,75.0,50,0.46991794778
35.0,75.0,100,0.344638464818
45.0,75.0,100,0.509189487458
55.0,75.0,100,0.507440175889
65.0,75.0,100,0.429553808402
35.0,75.0,200,0.274543522278
45.0,75.0,200,0.449317616587
55.0,75.0,200,0.46604684199
65.0,75.0,200,0.439188623515
35.0,50.0,10,0.573624567161
45.0,50.0,10,0.580167536082
55.0,50.0,10,0.700651351462
65.0,50.0,10,0.641915617201
35.0,50.0,50,0.429407145006
45.0,50.0,50,0.412419489447
55.0,50.0,50,0.489994110715
65.0,50.0,50,0.502426025392
35.0,50.0,100,0.390704553554
45.0,50.0,100,0.454436725861
55.0,50.0,100,0.475139405485
65.0,50.0,100,0.508322145209
35.0,50.0,200,0.40864738192
45.0,50.0,200,0.448413545707
55.0,50.0,200,0.429534737948
65.0,50.0,200,0.609390231229
35.0,50.0,10,0.86182409401
45.0,50.0,10,0.851912327228
55.0,50.0,10,0.800172232468
65.0,50.0,10,0.781389167223
35.0,50.0,50,0.433078666981
45.0,50.0,50,0.641472631898
55.0,50.0,50,0.55210344469
65.0,50.0,50,0.50097431699
35.0,50.0,100,0.544905616981
45.0,50.0,100,0.614275861364
55.0,50.0,100,0.532728897293
65.0,50.0,100,0.589388841376
35.0,50.0,200,0.669082182672
45.0,50.0,200,0.637503362325
55.0,50.0,200,0.585062513531
65.0,50.0,200,0.425028218903
35.0,75.0,10,0.881819672635
45.0,75.0,10,0.787844451191
55.0,75.0,10,0.79851451585
65.0,75.0,10,0.734897748483
35.0,75.0,50,0.762843901368
45.0,75.0,50,0.508499003583
55.0,75.0,50,0.586444627317
65.0,75.0,50,0.768106927411
35.0,75.0,100,0.655503711528
45.0,75.0,100,0.503376735152
55.0,75.0,100,0.596909870165
65.0,75.0,100,0.492469131025
35.0,75.0,200,0.429637173394
45.0,75.0,200,0.570055398351
55.0,75.0,200,0.528617015889
65.0,75.0,200,0.555979815114
35.0,75.0,10,0.66173126045
45.0,75.0,10,0.688132093751
55.0,75.0,10,0.701503194215
65.0,75.0,10,0.639431194353
35.0,75.0,50,0.442618749728
45.0,75.0,50,0.439252859189
55.0,75.0,50,0.499359885032
65.0,75.0,50,0.46928132663
35.0,75.0,100,0.528513274855
45.0,75.0,100,0.4746364463
55.0,75.0,100,0.509086444268
65.0,75.0,100,0.478890314114
35.0,75.0,200,0.157495811911
45.0,75.0,200,0.515673690577
55.0,75.0,200,0.495145253098
65.0,75.0,200,0.421984130462
35.0,25.0,10,0.888742578907
45.0,25.0,10,0.867683802357
55.0,25.0,10,0.77145056575
35.0,25.0,50,0.647941479779
45.0,25.0,50,0.666640003825
55.0,25.0,50,0.604197408073
35.0,25.0,100,0.649473654797
45.0,25.0,100,0.534079135335
55.0,25.0,100,0.551853511583
35.0,25.0,200,0.56971804664
45.0,25.0,200,0.511689276011
55.0,25.0,200,0.506775115338
35.0,25.0,10,0.749840678359
45.0,25.0,10,0.804832835348
55.0,25.0,10,0.823532197683
65.0,25.0,10,0.857919219515
35.0,25.0,50,0.661860778088
45.0,25.0,50,0.498897869861
55.0,25.0,50,0.509278253689
35.0,25.0,100,0.482678239109
45.0,25.0,100,0.600809338039
55.0,25.0,100,0.599579390697
65.0,25.0,100,0.845695124661
35.0,25.0,200,0.476247832099
45.0,25.0,200,0.518999672517
55.0,25.0,200,0.499076687271
35.0,50.0,10,0.700969573224
45.0,50.0,10,0.557066164359
55.0,50.0,10,0.467704429146
65.0,50.0,10,0.547634464095
35.0,50.0,50,-0.0838891669775
45.0,50.0,50,0.487344788829
55.0,50.0,50,0.309355299475
65.0,50.0,50,0.646032677243
35.0,50.0,100,0.576353514781
45.0,50.0,100,0.362856142782
55.0,50.0,100,0.237621681225
65.0,50.0,100,0.557306111667
35.0,50.0,200,0.450365861437
45.0,50.0,200,0.374260837951
55.0,50.0,200,0.37132393703
65.0,50.0,200,0.330948651196
35.0,50.0,10,0.908266249945
45.0,50.0,10,0.809013585526
55.0,50.0,10,0.772083494495
65.0,50.0,10,0.788815636125
35.0,50.0,50,0.626769421001
45.0,50.0,50,0.503214337938
55.0,50.0,50,0.613951810371
65.0,50.0,50,0.569753212824
35.0,50.0,100,0.596752588273
45.0,50.0,100,0.563570063451
55.0,50.0,100,0.605890452773
65.0,50.0,100,0.465810408769
